seq,timestamp_ms,red,ir,red_corrected,ir_corrected,time_diff_ms,red_norm,ir_norm,red_corrected_norm,ir_corrected_norm,red_dc,ir_dc,red_ac,ir_ac,red_ac_dc_ratio,ir_ac_dc_ratio,red_ir_ratio,corrected_red_ir_ratio,ratio_of_ratios,red_corrected_roll_mean,red_corrected_roll_std,red_corrected_roll_min,red_corrected_roll_max,red_corrected_roll_range,red_corrected_roll_median,red_corrected_roll_rms,ir_corrected_roll_mean,ir_corrected_roll_std,ir_corrected_roll_min,ir_corrected_roll_max,ir_corrected_roll_range,ir_corrected_roll_median,ir_corrected_roll_rms,red_diff_1,ir_diff_1,red_diff_2,ir_diff_2,red_abs_diff,ir_abs_diff,red_outlier_flag,ir_outlier_flag,red_corrected_outlier_flag,ir_corrected_outlier_flag,signal_quality_score
5956,254319,40309,99167,-60.75955740828512,-100.59186179746996,16.0,0.1906744379683597,0.10297482837528604,0.25478661805693015,0.34962822657155357,40288.3,99100.78,20.69999999999709,66.22000000000116,0.0005137968094954885,0.0006682086659661121,0.40647594461867353,0.6040206068619889,0.7689167106993873,-94.43549496268322,26.167780508848285,-145.54499815399714,-53.18316752275909,92.36183063123805,-90.4809278142821,97.92405419952274,-185.54361712455517,78.47390577675598,-339.64805032710774,-96.5153402055152,243.13271012159254,-157.63562692814037,201.15025395401767,6.0,-3.0,5.0,3.0,6.0,3.0,0,1,0,0,75
5957,254337,40311,99178,-59.42805025246959,-89.1405787973227,18.0,0.19233971690258117,0.1080091533180778,0.256761639091824,0.3565207861348281,40289.44,99104.84,21.55999999999767,73.16000000000349,0.0005351278151296635,0.0007382081440220629,0.40645102744560285,0.6666778593348609,0.7249009909509615,-92.76444921618096,25.66749069387666,-145.54499815399714,-53.18316752275909,92.36183063123805,-88.81772468505741,96.18153001138673,-180.5334676939595,76.40384514649315,-336.8042245926324,-89.1405787973227,247.66364579530972,-155.03394656561653,195.73739949154358,2.0,11.0,8.0,8.0,2.0,11.0,0,1,0,0,75
5958,254357,40306,99172,-65.36466416994102,-94.68392098944132,20.0,0.18817651956702747,0.10526315789473684,0.2479558754037812,0.3531842328212563,40290.4,99108.76,15.599999999998545,63.24000000000524,0.00038718900780331157,0.0006380868855589076,0.406425200661477,0.6903459794111205,0.606796686417036,-91.30653224286671,25.094419319495596,-145.54499815399714,-53.18316752275909,92.36183063123805,-87.62373152342664,94.62567364928348,-175.69106162189564,73.93005250202334,-333.6475697883415,-89.1405787973227,244.50699099101882,-153.66693590168023,190.32521835931766,-5.0,-6.0,-3.0,5.0,5.0,6.0,0,1,0,0,75
5959,254388,40305,99165,-67.44490463070196,-101.30789664199747,31.0,0.18734388009991673,0.10205949656750572,0.24487026024227374,0.349197243177359,40291.42,99112.46,13.580000000001746,52.5399999999936,0.00033704446256800446,0.000530104892966975,0.4064438057782484,0.665741831251706,0.6358071148552896,-89.82877550512241,24.249692435341462,-145.54499815399714,-53.18316752275909,92.36183063123805,-85.53539100454326,92.98115690985024,-171.09042592153463,71.15161310932825,-333.6475697883415,-89.1405787973227,244.50699099101882,-151.37956313767305,185.02225501033865,-1.0,-7.0,-6.0,-13.0,1.0,7.0,0,1,0,0,75
5960,254408,40310,99145,-62.78441947318128,-120.7999943864089,20.0,0.19150707743547044,0.09290617848970252,0.2517831455232215,0.3374648945213351,40292.64,99115.84,17.360000000000582,29.160000000003492,0.00043084791664186266,0.00029420120941318255,0.40657622673861515,0.5197385959501758,1.464466843971299,-88.17356393150611,23.16949306540115,-136.68589222116364,-53.18316752275909,83.50272469840455,-83.99634198910825,91.1079923887742,-166.83347441349596,67.50106137180398,-319.986863863769,-89.1405787973227,230.84628506644628,-148.3368632018525,179.71831738994388,5.0,-20.0,4.0,-27.0,5.0,20.0,0,1,0,0,75
5961,254424,40291,99149,-79.53331746873694,-115.70569887994236,16.0,0.17568692756036636,0.09473684210526316,0.2269395495214766,0.3405311653672125,40293.18,99119.06,-2.180000000000291,29.94000000000233,-5.410344877223121e-05,0.00030206097596165995,0.4063681933251974,0.6873759740327197,-0.17911432815835987,-87.16666381541971,22.401311710631976,-136.68589222116364,-53.18316752275909,83.50272469840455,-83.67956069565301,89.94336924832305,-162.74785111381942,64.14058918568301,-316.1722097745494,-89.1405787973227,227.0316309772267,-145.0710199439224,174.69572954033853,-19.0,4.0,-14.0,-16.0,19.0,4.0,0,1,0,0,75
5962,254440,40360,99128,-9.65436501786606,-135.71573613440114,16.0,0.2331390507910075,0.08512585812356979,0.33059081446889227,0.3284870674580151,40295.14,99121.82,64.86000000000058,6.179999999993015,0.0016096233937889428,6.234752348164122e-05,0.40715035106125413,0.07113666618810666,25.816957978497907,-84.70545523549167,23.998199961435155,-136.68589222116364,-9.65436501786606,127.03152720329759,-81.95999687060218,87.9739136108719,-159.13872164101645,60.29301826191891,-312.73608024995394,-89.1405787973227,223.59550145263125,-142.6758171520852,169.96374853375858,69.0,-21.0,50.0,-17.0,69.0,21.0,0,1,0,0,75
5963,254457,40292,99126,-76.20545666461248,-137.13062100960536,17.0,0.1765195670274771,0.08421052631578947,0.23187575663132035,0.3276354442575932,40295.44,99124.5,-3.4400000000023283,1.5,-8.536946115993095e-05,1.5132484905346306e-05,0.4064725702641083,0.5557143700186018,-5.641470101831717,-83.86368238882349,23.529569055826194,-136.68589222116364,-9.65436501786606,127.03152720329759,-79.89684843121977,87.0384112410568,-155.63312970048517,56.15301628349509,-312.73608024995394,-89.1405787973227,223.59550145263125,-140.58054109889508,165.2627274171287,-68.0,-2.0,1.0,-23.0,68.0,2.0,0,1,0,0,75
5964,254473,40289,99124,-78.247369005165,-138.59310505842345,16.0,0.1740216486261449,0.08329519450800915,0.2288469934689245,0.3267551709802069,40295.8,99127.18,-6.80000000000291,-3.179999999993015,-0.00016875207838044933,-3.208000066170565e-05,0.4064505064363827,0.5645834182889552,5.26035146195901,-82.95555823565982,22.828313601914097,-136.68589222116364,-9.65436501786606,127.03152720329759,-79.28549992641399,85.97868285836418,-152.15027019665456,51.41019721394723,-293.78487250931124,-89.1405787973227,204.64429371198855,-138.83009079582996,160.43644514554904,-3.0,-2.0,-71.0,-4.0,3.0,2.0,0,1,0,0,75
5965,254493,40287,99124,-79.74335226327128,-137.76372932197378,20.0,0.1723563696919234,0.08329519450800915,0.22662800546746745,0.3272543745771961,40296.4,99129.52,-9.400000000001455,-5.5200000000040745,-0.00023327145849260617,-5.568472438890125e-05,0.40643032968806747,0.5788414167919301,4.189146324285309,-81.81670743650199,21.473278892489734,-130.30111431931832,-9.65436501786606,120.64674930145226,-79.28549992641399,84.53314904826945,-149.02984733290782,47.20065083970918,-276.26012076897393,-89.1405787973227,187.11954197165124,-138.17841719019862,156.18334996717314,-2.0,0.0,-5.0,-2.0,2.0,0.0,0,1,0,0,75
5966,254513,40298,99124,-68.5626253739425,-136.74918831595411,20.0,0.18151540383014156,0.08329519450800915,0.2432123480264846,0.3278650296726369,40297.12,99131.54,0.8799999999973807,-7.539999999993597,2.183778890395593e-05,-7.60605555002333e-05,0.4065413018038013,0.5013750079125223,-0.28711056289733444,-80.58193765759448,20.37539721587769,-125.63925107639643,-9.65436501786606,115.98488605853038,-78.642525694628,83.06805855515806,-146.2396286838474,43.50490862446063,-275.51810694633934,-89.1405787973227,186.37752814901665,-137.4471751657896,152.44950813474006,11.0,0.0,9.0,0.0,11.0,0.0,0,1,0,0,75
5967,254533,40289,99124,-77.33903245058062,-135.7383478404402,20.0,0.1740216486261449,0.08329519450800915,0.23019432667267914,0.3284734574083203,40297.6,99133.02,-8.599999999998545,-9.020000000004075,-0.00021341221313424485,-9.098885517665127e-05,0.4064505064363827,0.5697655355396861,2.345476407191996,-79.61593328507816,19.31288059809134,-120.10231271843628,-9.65436501786606,110.44794770057023,-78.0742272011012,81.87932854335246,-143.99575968131145,40.97246682472931,-275.51810694633934,-89.1405787973227,186.37752814901665,-136.93990466277972,149.59928804358617,-9.0,0.0,2.0,0.0,9.0,0.0,0,1,0,0,75
5968,254562,40297,99118,-69.05892865825322,-141.01361030813572,29.0,0.1806827643630308,0.08054919908466819,0.24247618268038082,0.32529826203763285,40298.08,99134.96,-1.0800000000017462,-16.960000000006403,-2.680028428157734e-05,-0.00017107990965050475,0.40655582235315485,0.48973236347434257,0.15665360319821908,-78.66953354318176,18.621652054106413,-120.10231271843628,-9.65436501786606,110.44794770057023,-77.62005892380901,80.80053288575233,-141.3056697485474,36.311392781233195,-265.33117757452004,-89.1405787973227,176.19059877719735,-136.93990466277972,145.80616997879298,8.0,-6.0,-1.0,-6.0,8.0,6.0,0,1,0,0,75
5969,254581,40297,99121,-68.60645564538345,-137.64232996835725,19.0,0.1806827643630308,0.08192219679633868,0.2431473347010339,0.3273274451908325,40298.66,99136.78,-1.6600000000034925,-15.779999999998836,-4.119243667167822e-05,-0.00015917402199263316,0.4065435175189919,0.49844009223874275,0.2587886902398224,-77.63961640172069,17.68377800193487,-110.19075940322584,-9.65436501786606,100.53639438535978,-77.0681472129646,79.588766288589,-138.7518927964241,31.594480811844765,-233.306194828266,-89.1405787973227,144.16561603094328,-136.93990466277972,142.23338127178656,0.0,3.0,8.0,-3.0,0.0,3.0,0,1,0,0,75
5970,254597,40283,99108,-82.33002360464826,-150.02424320893843,16.0,0.16902581182348042,0.07597254004576659,0.22279120272310102,0.3198747366587923,40298.74,99137.72,-15.739999999997963,-29.720000000001164,-0.00039058293137696025,-0.00029978498597709493,0.40645558380756347,0.5487781297452534,1.3028768939309145,-77.12853378281068,17.153146778845343,-110.19075940322584,-9.65436501786606,100.53639438535978,-77.0681472129646,78.97567067783896,-137.08625376403756,28.557204263678127,-217.7588647190347,-89.1405787973227,128.61828592171202,-136.93990466277972,139.9708705699468,-14.0,-13.0,-14.0,-10.0,14.0,13.0,0,1,0,0,75
5971,254623,40290,99106,-75.59405112621836,-151.09414368616268,26.0,0.17485428809325562,0.07505720823798627,0.232782652845813,0.3192307605413608,40298.92,99138.32,-8.919999999998254,-32.320000000006985,-0.0002213458822221105,-0.0003260091556928439,0.406534417694186,0.5003109272271637,0.6789560303964469,-76.55070326801857,16.693237175208438,-110.19075940322584,-9.65436501786606,100.53639438535978,-76.50135931998054,78.31411785156146,-135.75295934338013,26.170340344530878,-208.5524788715942,-89.1405787973227,119.41190007427149,-136.93990466277972,138.20294841268563,7.0,-2.0,-7.0,-15.0,7.0,2.0,0,1,0,0,75
5972,254634,40288,99080,-77.2538091622992,-176.0527878493851,11.0,0.17318900915903415,0.06315789473684211,0.23032073815029191,0.30420808216450335,40299.2,99138.24,-11.19999999999709,-58.24000000000524,-0.00027792114979942757,-0.0005874625169864346,0.40662091239402504,0.438810484662081,0.4730874596478215,-75.89196426320002,15.972992722600067,-109.52245703413512,-9.65436501786606,99.86809201626906,-76.50135931998054,77.52176472651254,-135.10296552293596,24.686867743151222,-186.8409675762037,-89.1405787973227,97.70038877888099,-136.93990466277972,137.295534899284,-2.0,-26.0,5.0,-28.0,2.0,26.0,0,1,0,0,75
5973,254654,40276,99103,-88.80008480098765,-152.04981712599238,20.0,0.16319733555370525,0.07368421052631578,0.2131941781002826,0.31865553800018515,40298.98,99138.2,-22.9800000000032,-35.19999999999709,-0.0005702377578788147,-0.0003550599062722249,0.406405456948831,0.5840196751266437,1.6060325252314258,-75.75355606192727,15.826985117644528,-109.52245703413512,-9.65436501786606,99.86809201626906,-76.50135931998054,77.35686682372446,-134.40714251393172,23.668112083053504,-180.91038204559416,-89.1405787973227,91.76980324827146,-136.93990466277972,136.43407161609315,-12.0,23.0,-14.0,-3.0,12.0,23.0,0,1,0,0,75
5974,254675,40287,99096,-76.9642392869903,-158.19146542613737,21.0,0.1723563696919234,0.07048054919908467,0.2307502563787962,0.31495886255125166,40299.26,99137.92,-12.260000000002037,-41.919999999998254,-0.00030422394852913024,-0.00042284526445580316,0.4065451683216275,0.48652586332431685,0.7194687373894629,-75.10239170698438,15.06049418378833,-100.54916945639263,-9.65436501786606,90.89480443852658,-76.50135931998054,76.56795253543133,-133.9527641815426,22.964754136626187,-176.0527878493851,-89.1405787973227,86.91220905206241,-136.93990466277972,135.86822794818863,11.0,-7.0,-1.0,16.0,11.0,7.0,0,1,0,0,75
5975,254695,40281,99078,-81.8019545898144,-175.37983898343154,20.0,0.16736053288925895,0.06224256292906179,0.22357448609309072,0.3046131319865681,40299.24,99137.04,-18.239999999997963,-59.0399999999936,-0.00045261399470555684,-0.0005955392656467613,0.40655846908496335,0.46642735598327456,0.760006973199347,-74.72744740965281,14.641583395209132,-99.8823295310813,-9.65436501786606,90.22796451321524,-76.50135931998054,76.12016711355106,-134.09972774717673,23.209501977157252,-176.0527878493851,-89.1405787973227,86.91220905206241,-136.93990466277972,136.0538288481969,-6.0,-18.0,5.0,-25.0,6.0,18.0,0,1,0,0,75
5976,254715,40286,99101,-75.66712522740843,-151.6878830120477,20.0,0.17152373022481265,0.07276887871853546,0.23267426222520987,0.31887338716506153,40299.22,99136.56,-13.220000000001164,-35.55999999999767,-0.00032804605151169587,-0.0003586971345384354,0.4065145659478714,0.49883434144438965,0.9145488489441636,-74.31404880453891,14.306973584764176,-99.8823295310813,-9.65436501786606,90.22796451321524,-76.08021501283926,75.65165928791949,-133.90162867143127,23.01147811083798,-176.0527878493851,-89.1405787973227,86.91220905206241,-136.93990466277972,135.82556358510334,5.0,23.0,-1.0,5.0,5.0,23.0,0,1,0,0,75
5977,254734,40280,99081,-80.87235912466618,-170.62894751255536,19.0,0.16652789342214822,0.06361556064073226,0.22495335258253527,0.30747270697403867,40299.0,99135.46,-19.0,-54.4600000000064,-0.0004714757190004715,-0.0005493493448258212,0.40653606645068174,0.4739662308396725,0.8582438905974473,-74.09557070241966,14.116701722512845,-99.8823295310813,-9.65436501786606,90.22796451321524,-76.08021501283926,75.40191801200582,-134.31842131857283,23.48888998313013,-176.0527878493851,-89.1405787973227,86.91220905206241,-136.93990466277972,136.31629286002777,-6.0,-20.0,-1.0,3.0,6.0,20.0,0,1,0,0,75
5978,254768,40275,99078,-85.18108088614412,-173.19317774427788,34.0,0.1623646960865945,0.06224256292906179,0.2185622370145445,0.30592928955907567,40298.54,99134.38,-23.540000000000873,-56.38000000000466,-0.0005841402691015822,-0.0005687229798582959,0.4064979107369951,0.4918269991668792,1.0271086096206763,-74.1133287814543,14.130343456908463,-99.8823295310813,-9.65436501786606,90.22796451321524,-76.08021501283926,75.42187200775356,-134.72288865106103,23.985481294633512,-176.0527878493851,-89.1405787973227,86.91220905206241,-136.93990466277972,136.79932007566086,-5.0,-3.0,-11.0,-23.0,5.0,3.0,0,1,0,0,75
5979,254772,40277,99091,-82.84147763744679,-159.30439503511985,4.0,0.16402997502081598,0.06819221967963386,0.22203256431192428,0.3142889870779493,40298.18,99133.72,-21.18000000000029,-42.720000000001164,-0.0005255820486185801,-0.0004309330871473517,0.40646476471122506,0.5200200384878506,1.2196372576025114,-74.03460623270976,14.069180770963861,-99.8823295310813,-9.65436501786606,90.22796451321524,-76.08021501283926,75.33329894971513,-134.70668845967492,23.96824880375443,-176.0527878493851,-89.1405787973227,86.91220905206241,-136.93990466277972,136.7804054953656,2.0,13.0,-3.0,10.0,2.0,13.0,0,1,0,0,75
5980,254792,40290,99073,-70.33303352763325,-176.063550108279,20.0,0.17485428809325562,0.05995423340961099,0.24058630630480482,0.30420160433049465,40298.34,99133.0,-8.339999999996508,-60.0,-0.0002069564155743514,-0.0006052474957884862,0.4066698293177758,0.3994752660864697,0.3419368390855363,-73.45727468177765,13.59990179779118,-99.8823295310813,-9.65436501786606,90.22796451321524,-75.81104929423725,74.68085019605448,-134.74419395940927,24.032671033055955,-176.063550108279,-89.1405787973227,86.9229713109563,-136.93990466277972,136.82841699447798,13.0,-18.0,15.0,-5.0,13.0,18.0,0,1,0,0,75
5981,254811,40287,99078,-73.41849830566848,-170.18892729130047,19.0,0.1723563696919234,0.06224256292906179,0.23600964457795798,0.3077375563873319,40298.14,99131.64,-11.139999999999418,-53.63999999999942,-0.00027643955775624924,-0.0005410986845370401,0.40661902743293166,0.4313940952222066,0.5108856584871738,-73.25165450701493,13.519368806668053,-99.8823295310813,-9.65436501786606,90.22796451321524,-75.6305881768134,74.46423808975155,-135.41893697951312,24.54963483189026,-176.063550108279,-89.1405787973227,86.9229713109563,-137.38647548898132,137.582409383007,-3.0,5.0,10.0,-13.0,3.0,5.0,0,1,0,0,75
5982,254851,40281,99083,-78.42024553567109,-164.18083982957972,40.0,0.16736053288925895,0.06453089244851258,0.22859056616945586,0.31135384119059295,40297.94,99130.86,-16.94000000000233,-47.86000000000058,-0.00042036888237965335,-0.00048279617467255487,0.4065379530292785,0.47764553779278734,0.8706963816868654,-72.94005927570585,13.207340979776413,-99.8823295310813,-9.65436501786606,90.22796451321524,-75.6305881768134,74.10261416295965,-135.36010513460064,24.475521442217634,-176.063550108279,-89.1405787973227,86.9229713109563,-137.38647548898132,137.51155656497252,-6.0,5.0,-9.0,10.0,6.0,5.0,0,1,0,0,75
5983,254871,40289,99099,-69.45146079684895,-147.25035658417562,20.0,0.1740216486261449,0.07185354691075514,0.24189394079965765,0.32154434684855904,40297.9,99130.4,-8.900000000001455,-31.39999999999418,-0.00022085518103924658,-0.00031675449710678237,0.40655304291667926,0.47165563743234157,0.6972440267037258,-72.54577666368411,13.005798094631752,-99.8823295310813,-9.65436501786606,90.22796451321524,-74.50627471594342,73.67942372286798,-135.11376383811339,24.288174690570653,-176.063550108279,-89.1405787973227,86.9229713109563,-137.38647548898132,137.23646126196047,8.0,16.0,2.0,21.0,8.0,16.0,0,1,0,0,75
5984,254874,40286,99095,-71.95655999937823,-150.4306567101023,3.0,0.17152373022481265,0.0700228832951945,0.2381781337926268,0.31963011522518914,40297.7,99129.8,-11.69999999999709,-34.80000000000291,-0.0002903391508695804,-0.0003510548795619774,0.4065391795751552,0.4783370728617308,0.8270477574100267,-72.2155107042281,12.80123196430813,-99.8823295310813,-9.65436501786606,90.22796451321524,-72.68752915252335,73.31898864060014,-134.85795561109407,24.052311537395223,-176.063550108279,-89.1405787973227,86.9229713109563,-137.38647548898132,136.94382646943347,-3.0,-4.0,5.0,12.0,3.0,4.0,0,1,0,0,75
5985,254894,40282,98942,-75.56609477410385,-301.92792239134724,20.0,0.16819317235636969,0.0,0.23282412042880263,0.22844348335452502,40297.42,99126.14,-15.419999999998254,-184.13999999999942,-0.0003826547704542438,-0.0018576331127187987,0.4071274079763902,0.25027859025293464,0.20599049824978471,-72.05364031276014,12.704373547612715,-99.8823295310813,-9.65436501786606,90.22796451321524,-72.68752915252335,73.14301174694118,-137.78243740996618,33.62377813683915,-301.92792239134724,-89.1405787973227,212.78734359402455,-137.38647548898132,141.74606642056466,-4.0,-153.0,-7.0,-157.0,4.0,153.0,0,1,0,0,75
5986,254929,40273,99079,-84.04727787114032,-164.4726470518218,35.0,0.16069941715237301,0.06270022883295194,0.22024400402141198,0.31117820159979154,40297.2,99125.06,-24.19999999999709,-46.05999999999767,-0.0006005380026403098,-0.000464665544716923,0.40647362205916493,0.5110106718514649,1.2924091520626113,-71.73693927956133,12.183168948433154,-95.09613712453032,-9.65436501786606,85.44177210666426,-72.68752915252335,72.74372461396955,-137.98460913733277,33.755645859905236,-301.92792239134724,-89.1405787973227,212.78734359402455,-137.38647548898132,141.97326196736435,-9.0,137.0,-13.0,-16.0,9.0,137.0,0,1,0,0,75
5987,254930,40269,99088,-87.55562323861783,-154.6593728690773,1.0,0.15736885928393005,0.06681922196796339,0.21504008463714366,0.31708483903198514,40296.9,99124.16,-27.900000000001455,-36.16000000000349,-0.0006923609508424085,-0.0003647950207094163,0.40639633457129015,0.5661190887715268,1.897945178900675,-71.58612900184308,11.932199727850156,-88.80008480098765,-9.65436501786606,79.14571978312159,-72.68752915252335,72.55414328628618,-138.14010836974978,33.815335855164115,-301.92792239134724,-89.1405787973227,212.78734359402455,-137.38647548898132,142.1383021589333,-4.0,9.0,-13.0,146.0,4.0,9.0,0,1,0,0,75
5988,254950,40360,99097,3.1195436791736704,-144.9513316101234,20.0,0.2331390507910075,0.07093821510297482,0.34953831938035806,0.32292813647029023,40297.84,99123.36,62.16000000000349,-26.360000000000582,0.001542514437498474,-0.0002659312597958804,0.40727771779165867,-0.02152131784180037,-5.8004254132532385,-70.2079511500631,15.926398499225963,-88.80008480098765,3.1195436791736704,91.91962848016132,-72.68752915252335,71.95646996943844,-138.19725488866115,33.824567265090515,-301.92792239134724,-89.1405787973227,212.78734359402455,-137.38647548898132,142.19599355262866,91.0,9.0,87.0,18.0,91.0,9.0,0,1,0,0,75
5989,254970,40276,99091,-80.5956230953934,-150.03294708769914,20.0,0.16319733555370525,0.06819221967963386,0.2253638344012318,0.31986949776959633,40297.14,99122.48,-21.139999999999418,-31.479999999995925,-0.0005246029867131865,-0.0003175868884636051,0.40645467297736426,0.5371861625052439,1.6518408214239142,-70.4618997581482,15.989921914130157,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.49229653988615,72.21802661587294,-138.3327612576228,33.858807768404475,-301.92792239134724,-89.1405787973227,212.78734359402455,-137.38647548898132,142.3356712963644,-84.0,-6.0,7.0,3.0,84.0,6.0,0,1,0,0,75
5990,254990,40278,99091,-78.32321399430707,-149.1185877798158,20.0,0.16486261448792672,0.06819221967963386,0.22873449279756677,0.32041985321812894,40296.7,99121.48,-18.69999999999709,-30.479999999995925,-0.0004640578508909437,-0.00030750146184253834,0.40647485644508585,0.5252411195709341,1.5091240480950066,-70.44761039035252,15.982419258742938,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.49229653988615,72.2024568873243,-138.5844602289383,33.891921229414706,-301.92792239134724,-89.1405787973227,212.78734359402455,-137.70302964516551,142.58801385486444,2.0,0.0,-82.0,-6.0,2.0,0.0,0,1,0,0,75
5991,255013,40275,99100,-81.11216380480656,-138.93020995814007,23.0,0.1623646960865945,0.07231121281464531,0.2245976509361155,0.3265522665894641,40296.16,99120.6,-21.160000000003492,-20.60000000000582,-0.0005251120702320889,-0.000207827636233092,0.40640766902119074,0.5838338819846728,2.526671042166606,-70.5339084269417,16.0289857340602,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.49229653988615,72.29676378628349,-138.70484610785363,33.882046208155465,-301.92792239134724,-89.1405787973227,212.78734359402455,-138.17841719019862,142.70272431859988,-3.0,9.0,-1.0,9.0,3.0,9.0,0,1,0,0,75
5992,255044,40281,99078,-73.96372748296307,-160.4257451714284,31.0,0.16736053288925895,0.06224256292906179,0.2352009075844755,0.3136140432654792,40295.74,99119.04,-14.739999999997963,-41.0399999999936,-0.00036579549103696725,-0.00041404759368123017,0.40655846908496335,0.4610464947750538,0.8834624246568824,-70.49408350937962,16.017711633042968,-88.80008480098765,3.1195436791736704,91.91962848016132,-73.69111289431578,72.25546037544531,-139.50419794028647,33.91422770681894,-301.92792239134724,-89.1405787973227,212.78734359402455,-138.76165750828176,143.48725583512285,6.0,-22.0,3.0,-13.0,6.0,22.0,0,1,0,0,75
5993,255060,40272,99088,-83.02316863570468,-149.56430350219486,16.0,0.15986677768526228,0.06681922196796339,0.22176306253580322,0.3201515756666313,40294.98,99117.66,-22.9800000000032,-29.660000000003492,-0.0005702943642112044,-0.0002992403170131689,0.40642661068948815,0.5551001588723763,1.9058072451718029,-70.81360432361097,16.10664649584671,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.76491112853346,72.58651484550205,-140.1147999937215,33.81284335308869,-301.92792239134724,-89.1405787973227,212.78734359402455,-138.99864324568827,144.05762522473114,-9.0,10.0,-3.0,-12.0,9.0,10.0,0,1,0,0,75
5994,255076,40282,99093,-72.20956966015216,-143.89703656381442,16.0,0.16819317235636969,0.06910755148741418,0.23780284523343476,0.32356271963480165,40294.32,99116.26,-12.319999999999709,-23.25999999999476,-0.00030575028937080236,-0.0002346739071873249,0.4065070186592393,0.5018141539567368,1.3028729654496347,-71.01890762181233,16.056632904776972,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.76491112853346,72.77598773516942,-140.7519479544729,33.57231097662756,-301.92792239134724,-89.1405787973227,212.78734359402455,-140.0403434206861,144.62250487391032,10.0,5.0,1.0,15.0,10.0,5.0,0,1,0,0,75
5995,255103,40281,99068,-72.63188564098924,-167.86205135915216,27.0,0.16736053288925895,0.057665903890160186,0.2371764250584608,0.3091381095793609,40293.64,99114.42,-12.639999999999418,-46.419999999998254,-0.0003136971492275063,-0.0004683475926106237,0.4065995074090524,0.4326879425867877,0.6697955838289295,-71.22707607630872,16.007672074471888,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.76491112853346,72.9686029763435,-141.83321957588444,33.557113508355776,-301.92792239134724,-89.1405787973227,212.78734359402455,-142.45532343597506,145.67161852925872,-1.0,-25.0,9.0,-20.0,1.0,25.0,0,1,0,0,75
5996,255123,40277,99091,-76.11468453608026,-143.96072918245,20.0,0.16402997502081598,0.06819221967963386,0.23201039868896925,0.32352438286784896,40293.04,99113.02,-16.040000000000873,-22.020000000004075,-0.00039808363925881177,-0.0002221706088665654,0.40646476471122506,0.528718387079129,1.7917925385796594,-71.3626769764116,16.020026189894168,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.1036256254236,-142.4642538210468,33.28808877739631,-301.92792239134724,-89.1405787973227,212.78734359402455,-143.9288828731322,146.22584769510084,-4.0,23.0,-5.0,-2.0,4.0,23.0,0,1,0,0,75
5997,255144,40283,99097,-69.60959841283594,-137.28624654101034,21.0,0.16902581182348042,0.07093821510297482,0.2416593756930278,0.32754177281092994,40292.8,99111.9,-9.80000000000291,-14.89999999999418,-0.00024321963229169752,-0.0001503351262562233,0.40650070133303734,0.5070398540762935,1.617849655955766,-71.14966135679427,15.97003323227167,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.76491112853346,72.88494654863646,-142.80856081422965,33.14044567189153,-301.92792239134724,-89.1405787973227,212.78734359402455,-143.9288828731322,146.52852418002743,6.0,6.0,2.0,29.0,6.0,6.0,0,1,0,0,75
5998,255164,40269,99175,-83.02768058035996,-59.14450979792001,20.0,0.15736885928393005,0.10663615560640732,0.2217563699802555,0.37457550474057916,40292.24,99112.32,-23.239999999997963,62.679999999993015,-0.000576786001473186,0.0006324138109166752,0.4060398285858331,1.4038104443513346,-0.9120389079377353,-71.25219326046073,16.030605985652066,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.76491112853346,72.99805316669719,-141.61959308034648,35.03897557197329,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,145.8056389759806,-14.0,78.0,-8.0,84.0,14.0,78.0,0,1,0,0,75
5999,255181,40282,99101,-69.2571200947095,-132.6963701431259,17.0,0.16819317235636969,0.07276887871853546,0.24218220584801659,0.330304432371442,40291.78,99111.12,-9.779999999998836,-10.119999999995343,-0.0002427294103164178,-0.00010210761416070511,0.40647420308574084,0.5219217377235639,2.3771920665425683,-71.23719114789036,16.032145772009297,-88.80008480098765,3.1195436791736704,91.91962848016132,-74.76491112853346,72.9837413862495,-142.059545143595,34.77995234694682,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,146.1723864139745,13.0,-74.0,-1.0,4.0,13.0,74.0,0,1,0,0,75
6000,255197,40273,99093,-77.60911742254028,-139.9540454980383,16.0,0.16069941715237301,0.06910755148741418,0.2297937103496656,0.3259360170878445,40291.12,99110.34,-18.12000000000262,-17.339999999996508,-0.0004497268877113026,-0.0001749565181594222,0.4064161948876308,0.554532862171734,2.5705066175442903,-71.41594395708385,16.052767662397883,-88.80008480098765,3.1195436791736704,91.91962848016132,-75.58007295016111,73.1626583299967,-142.07728452289103,34.7786210731193,-301.92792239134724,-59.14450979792001,242.78341259342722,-143.9288828731322,146.1893163383412,-9.0,-8.0,4.0,-82.0,9.0,8.0,0,1,0,0,75
